X,Y,OBJECTID,PaccNumber,custCOMPANY_NAME,custDBA,pvNUMBER,custID,pvYEAR,pvEFFDATE,pvEXPIRE,contCREATED,contCALCDATE,contPOSTDATE,paccCOMPANY,addrNUMBER_MAIL,addrSTREET1_MAIL,addrSTREET2_MAIL,addrCITY_MAIL,stABBR_MAIL,addrZIP_MAIL,Full_Address,addrNUMBER_PHYSICAL,addrSTREET1_PHYSICAL,addrSTREET2_PHYSICAL,addrZIP_PHYSICAL,scID,scCODE,scNAME,pvscDESC,nbiCODE,pvrtCODE,pvrtDESC,CITY,addrCITY_PHYSICAL,stABBR_PHYSICAL,Id,postYear,GlobalID,created_user,created_date,last_edited_user,last_edited_date
509404.958940495,683559.285180822,337,9357265-BUS,ALABAMA CLEANING SERVICE,ALABAMA CLEANING SERVICE,202200002234,22929,2022,2022/01/01,2022/12/31,2022/01/21,2022/01/20,2022/01/20,ALABAMA CLEANING SERVICE,44,MARKET PLAZA,SUITE 801,MONTGOMERY,AL,36104,44 MARKET PLAZA,44,MARKET PLAZA,,36104,691,561720,JANITORIAL FIRMJANITORIAL CLEANING SERVICESINDIVIDUAL OR FIRM,,,,Renew,YES,MONTGOMERY,AL,3,2022,{4EFEFE78-7C52-4AA1-A117-1350D7F1DCFE},,,,
530941.773478329,675957.006422155,338,9367366-BUS,ALABAMA CONSTRUCTION PROS LLC,ALABAMA CONSTRUCTION PROS,202100014196,19730,2021,2021/01/01,2021/12/31,2021/08/09,2021/08/20,2021/08/12,ALABAMA CONSTRUCTION PROS LLC,4144,CARMICHAEL RD,,MONTGOMERY,AL,36106,4144 CARMICHAEL RD,4144,CARMICHAEL RD,,36106,787,0,,JAMES SATCHELL- AL HOME BUILDER #26908 ,,,Renew,YES,MONTGOMERY,AL,5,2021,{B759CA2A-AA7A-443D-AA8B-44D6A4609244},,,,
530941.773478329,675957.006422155,339,9367366-BUS,ALABAMA CONSTRUCTION PROS LLC,ALABAMA CONSTRUCTION PROS,202200009194,19730,2022,2022/01/01,2022/12/31,2022/03/02,2022/03/01,2022/03/01,ALABAMA CONSTRUCTION PROS LLC,4144,CARMICHAEL RD,,MONTGOMERY,AL,36106,4144 CARMICHAEL RD,4144,CARMICHAEL RD,,36106,533,236320,"CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ","CONTRACTORSGENERAL CONTRACTORS, COMM. BLDG, RESIDENTIAL, SUBDIVISIONS, LANDSCAPING CONTRACTORS ",,,Renew,YES,MONTGOMERY,AL,5,2022,{E0B061D9-2F1E-4B15-A4BE-59EC8AEC4710},,,,
530941.773478329,675957.006422155,340,9367366-BUS,ALABAMA CONSTRUCTION PROS LLC,ALABAMA CONSTRUCTION PROS,202300011261,19730,2023,2023/01/01,2023/12/31,2023/03/08,2023/03/08,2023/03/14,ALABAMA CONSTRUCTION PROS LLC,4144,CARMICHAEL RD,,MONTGOMERY,AL,36106,4144 CARMICHAEL RD,4144,CARMICHAEL RD,,36106,787,0,,"NO JOBS OVER 50,000.00 PERMITTED",,,Renew,YES,MONTGOMERY,AL,5,2023,{88B45DDA-F8C2-47D4-9C76-9A09058B15C8},,,,
,,341,9367179-BUS,ALABAMA CONTRACT SALES,ALABAMA CONTRACT SALES,202300003634,38648,2023,2023/01/01,2023/12/31,2023/01/31,2023/01/31,2023/01/31,ALABAMA CONTRACT SALES,,PO BOX 3490,,AUBURN,AL,36830,PO BOX 3490,PO BOX 3490,PO BOX 3490,,36830,541,238990,CONTRACTORSALL OTHERS,,,,Renew,NO,AUBURN,AL,,2023,{8A37D9B3-90D1-46DB-A6DD-55F78DA8A298},,,HNAM,2025/04/04 19:19:32+00
530941.773478329,675957.006422155,342,9367366-BUS,ALABAMA CONSTRUCTION PROS LLC,ALABAMA CONSTRUCTION PROS,202300011261,19730,2023,2023/01/01,2023/12/31,2023/03/08,2023/03/08,2023/03/14,ALABAMA CONSTRUCTION PROS LLC,4144,CARMICHAEL RD,,MONTGOMERY,AL,36106,4144 CARMICHAEL RD,4144,CARMICHAEL RD,,36106,787,0,,PER ALABAMA GENERAL CONTRACTOR BOARD,,,Renew,YES,MONTGOMERY,AL,5,2023,{4916E264-172C-4C38-A561-A036388047E2},,,,
544037.21579133,669547.888334908,343,5910110-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #3095,202100002005,26814,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,6891 VAUGHN RD,6891,VAUGHN RD,,36117,595,445325,TABLE WINE--OFF-PREMISE,WINE OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,9,2021,{3BBAE5D2-1C6E-435B-83D0-BC2C78133CB3},,,,
544037.21579133,669547.888334908,345,5910110-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #3095,202200002762,26814,2022,2022/01/01,2022/12/31,2022/01/26,2022/01/20,2022/01/24,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,6891 VAUGHN RD,6891,VAUGHN RD,,36117,595,445325,TABLE WINE--OFF-PREMISE,WINE OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,9,2022,{A0915223-BBAB-4747-8059-2D8584C8ECA2},,,,
544037.21579133,669547.888334908,346,5910110-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #3095,202300004068,26814,2023,2023/01/01,2023/12/31,2023/02/01,2023/02/01,2023/02/03,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,6891 VAUGHN RD,6891,VAUGHN RD,,36117,595,445325,TABLE WINE--OFF-PREMISE,WINE OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,9,2023,{01C80AA5-AAD9-459E-AE32-B49B65C0F829},,,,
,,347,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202100002006,26804,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,,2021,{F67A329A-F779-4891-BAB3-C91357788E8D},,,,
,,348,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202100002006,26804,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,,2021,{2BF4453C-278B-4FC4-B0FC-E4C4769B70C4},,,,
544037.21579133,669547.888334908,349,5910110-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #3095,202400001946,26814,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,6891 VAUGHN RD,6891,VAUGHN RD,,36117,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,9,2024,{831B9921-EA38-4C0F-BF76-18EAB05DD468},,,,
,,350,9366991-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,COBB HOLLY,202300007465,38467,2023,2023/01/01,2023/12/31,2023/02/14,2023/01/31,2023/02/07,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4151,CARMICHAEL RD,,MONTGOMERY,AL,36106,4151 CARMICHAEL RD,4151,CARMICHAEL RD,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,CERTIFIED NURSE PRACTITIONER,,,Renew,YES,MONTGOMERY,AL,,2023,{FC7DF533-5A9A-47E5-8188-011F4AF528A8},,,,
,,351,9366991-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,COBB HOLLY,202100003525,38467,2021,2021/01/01,2021/12/31,2021/02/04,2021/01/29,2021/02/04,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4151,CARMICHAEL RD,,MONTGOMERY,AL,36106,4151 CARMICHAEL RD,4151,CARMICHAEL RD,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,CERTIFIED NURSE PRACTITIONER,,,Renew,YES,MONTGOMERY,AL,,2021,{7A60D163-05B8-4EFE-9C4D-DE1D7D80F23A},,,,
531606.860074662,676351.214623243,352,039325-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,KNIGHT LAUREN,202200007073,42619,2022,2022/01/01,2022/12/31,2022/02/17,2022/02/15,2022/02/15,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4145,CARMICHAEL RD,,MONTGOMERY,AL,36106,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,CERTIFIED NURSE PRACTITIONER,,,New,YES,MONTGOMERY,AL,5,2022,{04BED42B-9567-483B-84EB-912FAF2F9F05},,,,
531606.860074662,676351.214623243,353,042223-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,COOK JON MARIE NP,202400006594,45517,2024,2024/01/01,2024/12/31,2024/02/15,2024/01/20,2024/02/28,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4145,CARMICHAEL RD,,MONTGOMERY,AL,361062803,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,361062803,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,NURSE PRACTITIONER ,,,New,YES,MONTGOMERY,AL,5,2024,{5C365FD4-B1DA-48D6-A288-8FA1681EA039},,,,
531606.860074662,676351.214623243,354,9365013-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,MANN ASHLEY,202400006971,31975,2024,2024/01/01,2024/12/31,2024/02/18,2024/01/20,2024/02/28,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4145,CARMICHAEL RD,,MONTGOMERY,AL,36106,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,361062803,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,,,Renew,YES,MONTGOMERY,AL,5,2024,{6E888C65-B315-44EC-AD68-A96DC8583294},,,,
531606.860074662,676351.214623243,355,044808-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,REYNOLDS JACKSON,202400006987,48104,2024,2024/01/01,2024/12/31,2024/02/18,2024/01/20,2024/02/28,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,,PO BOX 230667,,MONTGOMERY,AL,361230667,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,361062803,703,621100,PHYSICIANINDIVIDUAL PROFESSIONAL LICENSE,,,,New,YES,MONTGOMERY,AL,5,2024,{C1C6B63F-88EC-4550-A143-3E644B555C97},,,,
521167.870125912,692364.91127032,356,042230-BUS,ALABAMA OPEN HORSEMAN'S ASSOCIATION,ALABAMA OPEN HORSEMAN'S ASSOCIATION,202400002467,45524,2024,2024/12/01,2024/12/31,2024/01/30,2024/01/22,2024/01/22,ALABAMA OPEN HORSEMAN'S ASSOCIATION,1162,COUNTY ROAD 25,,JEMISON,AL,350853224,1555 FEDERAL DR,1555,FEDERAL DR,,361071125,799,,Transient Promoter,,,,New,YES,MONTGOMERY,AL,3,2024,{D6C8072F-EE8F-4895-9657-1536979CB74C},,,,
531606.860074662,676351.214623243,357,039323-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,RACHEL NOTARESCHI CRNP,202200007069,42617,2022,2022/01/01,2022/12/31,2022/02/17,2022/02/15,2022/02/15,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4145,CARMICHAEL RD,,MONTGOMERY,AL,36106,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,CERTIFIED NURSE PRACTITIONER,,,New,YES,MONTGOMERY,AL,5,2022,{2FC209E1-31A6-4D94-9898-115636E4B980},,,,
,,358,8030336-BUS,ALABAMA ORTHROPAEDIC SPCLTS PA,THORNBURY D DAVIS,202100006673,4104,2021,2021/01/01,2021/12/31,2021/02/18,2021/02/01,2021/02/01,ALABAMA ORTHROPAEDIC SPCLTS PA,,P O BOX 235003,,MONTGOMERY,AL,36123,4294 LOMAC ST,4294,LOMAC ST,,36106,704,621200,DENTISTINDIVIDUAL PROFESSIONAL LICENSE,PHYSICIAN,,,Renew,YES,MONTGOMERY,AL,,2021,{1CBED3B7-C6D4-4C73-968F-4F260C768645},,,,
531606.860074662,676351.214623243,359,9367145-BUS,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,RHYE ASHLEY,202100003505,38615,2021,2021/01/01,2021/12/31,2021/02/04,2021/01/29,2021/02/04,ALABAMA ONCOLOGY HEMATOLOGY ASSOCIATES,4145,CARMICHAEL RD,,MONTGOMERY,AL,36106,4145 CARMICHAEL RD,4145,CARMICHAEL RD,,36106,707,621399,ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,CERTIFIED NURSE PRACTITIONER,,,Renew,YES,MONTGOMERY,AL,5,2021,{C495194F-D293-44B2-9D99-8DE9E5336665},,,,
,,361,039194-BUS,ALABAMA OZ INVESTMENTS LLC,RED BLUFF COTTAGE,202300012291,42488,2023,2023/01/01,2023/12/31,2023/03/27,2023/03/23,2023/03/24,ALABAMA OZ INVESTMENTS LLC,,PO BOX 241033,,MONTGOMERY,AL,36124,551 CLAY ST,551,CLAY ST,,36104,731,721000,"ACCOMMODATIONSHOTELS, MOTELS, AND SIMILAR FACILITIES",BED AND BREAKFAST INN,,,New,YES,MONTGOMERY,AL,,2023,{FF8C043A-7668-4D02-9142-D49490EE3355},,,,
,,362,039194-BUS,ALABAMA OZ INVESTMENTS LLC,RED BLUFF COTTAGE,202400003671,42488,2024,2024/01/01,2024/12/31,2024/02/05,2024/02/01,2024/02/05,ALABAMA OZ INVESTMENTS LLC,,PO BOX 241033,,MONTGOMERY,AL,36124,551 CLAY ST,551,CLAY ST,,36104,787,0,,NO RETAIL SALES,,,New,YES,MONTGOMERY,AL,,2024,{CD534906-CCEF-4C35-994D-DDAD4EE4AF4E},,,,
,,363,5995062-BUS,ALABAMA PAPER COMPANY,ALABAMA PAPER COMPANY,202300005574,4380,2023,2023/01/01,2023/12/31,2023/02/07,2023/01/19,2023/02/06,ALABAMA PAPER COMPANY,289,ARMORY RD,,GOODWATER,AL,350724701,239 ARMORY RD,239,ARMORY RD,,35072,607,453998,ALL OTHER MISCELLANEOUS RETAILERS,RETAIL SALES,,,Renew,NO,GOODWATER,AL,,2023,{21B89FB0-AA98-41AB-8F11-8E62132CAD25},,,,
,,364,9364145-BUS,ALABAMA PETROLEUM TECHNOLOGY,ALABAMA PETROLEUM TECHNOLOGY,202100007231,19102,2021,2021/01/01,2021/12/31,2021/02/21,2021/01/31,2021/01/31,ALABAMA PETROLEUM TECHNOLOGY,198,MINNIE KNIGHT RD,,TITUS,AL,360803037,198 MINNIE KNIGHT RD,198,MINNIE KNIGHT RD,,360803037,695,561990,ALL OTHER SUPPORT SERVICES,ALL OTHER SUPPORT SERVICES,,,Renew,NO,TITUS,AL,,2021,{CB07FAB0-2E6F-4A75-BA28-E186BE377DB0},,,,
,,365,9366158-BUS,ALABAMA PIPE AND SUPPLY CO INC,ALABAMA PIPE AND SUPPLY CO INC,202100006933,26040,2021,2021/01/01,2021/12/31,2021/02/20,2021/02/01,2021/02/01,ALABAMA PIPE AND SUPPLY CO INC,,PO BOX 70,,IRVINGTON,AL,365440070,PO BOX 70,PO BOX 70,PO BOX 70,,365440070,559,339999,MISCELLANEOUS MANUFACTURINGSPECIALTY MANUFACTURING NOT DEFINED IN SEPARATE CATEGORIES,CONCRETE PIPE AND PRECAST MANUFACTURER,,,Renew,NO,IRVINGTON,AL,,2021,{0927A87D-3171-4E8F-9DE8-ADB5DAF89667},,,HNAM,2025/04/04 19:19:32+00
537706.239280079,684526.990266405,366,9364043-BUS,ALABAMA PIZZA LLC,DOMINOS 5821,202400005504,19008,2024,2024/01/01,2024/12/31,2024/02/11,2024/01/29,2024/02/02,ALABAMA PIZZA LLC,7220,WINDSOR DR,,ALLENTOWN,PA,18106,5338 ATLANTA HWY,5338,ATLANTA HWY,,36117,735,722110,RESTAURANTFULL SERVICE FACILITY,RESTAURANTFULL SERVICE FACILITY,,,Renew,YES,MONTGOMERY,AL,1,2024,{7450A69C-9DEE-450C-BA77-72D3B0F1BCDB},,,,
,,367,9365401-BUS,ALABAMA PLUMBING CONTRACTORS,ALABAMA PLUMBING CONTRACTORS,202100003126,38176,2021,2021/01/01,2021/12/31,2021/02/02,2021/02/01,2021/02/01,ALABAMA PLUMBING CONTRACTORS,610,INDIAN CREST DR,,INDIAN SPGS,AL,351243071,610 INDIAN CREST DR,610,INDIAN CREST DR,,351243071,787,0,,JAMES SHIRLEY - MPG#4240,,,Renew,NO,INDIAN SPGS,AL,,2021,{894C1C5D-AE3F-493B-ADD4-4BDFA47A40A6},,,,
,,368,9365401-BUS,ALABAMA PLUMBING CONTRACTORS,ALABAMA PLUMBING CONTRACTORS,202100003126,38176,2021,2021/01/01,2021/12/31,2021/02/02,2021/02/01,2021/02/01,ALABAMA PLUMBING CONTRACTORS,610,INDIAN CREST DR,,INDIAN SPGS,AL,351243071,610 INDIAN CREST DR,610,INDIAN CREST DR,,351243071,787,0,,BRENT VACARELLA - MP#0743,,,Renew,NO,INDIAN SPGS,AL,,2021,{3AD7D3CA-7111-43B8-BC88-225B0B6C3040},,,,
510243.82570108,683145.744997405,369,4910002-BUS,ALABAMA POWER CO,ALABAMA POWER CO,202300005641,33073,2023,2023/01/01,2023/12/31,2023/02/06,2023/01/31,2023/02/03,ALABAMA POWER CO,200,DEXTER AVE,,MONTGOMERY,AL,361043739,200 DEXTER AVE,200,DEXTER AVE,,36104,750,811412,"REPAIRS/MAINTENANCEAPPLIANCES, HOUSEHOLD, SMALL EQUIPMENT",,,,Renew,YES,MONTGOMERY,AL,3,2023,{DF179529-CD29-4980-B7B8-BE8E511E64E1},,,,
,,370,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202200002765,26804,2022,2022/01/01,2022/12/31,2022/01/26,2022/01/20,2022/01/24,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,,2022,{223DFF02-81D2-4E3A-83D7-8EFF352B87F2},,,,
510243.82570108,683145.744997405,371,4910002-BUS,ALABAMA POWER CO,ALABAMA POWER CO,202100002426,33073,2021,2021/01/01,2021/12/31,2021/01/29,2021/01/28,2021/02/01,ALABAMA POWER CO,200,DEXTER AVE,,MONTGOMERY,AL,361043739,200 DEXTER AVE,200,DEXTER AVE,,36104,750,811412,"REPAIRS/MAINTENANCEAPPLIANCES, HOUSEHOLD, SMALL EQUIPMENT",APPLIANCE REPAIR,,,Renew,YES,MONTGOMERY,AL,3,2021,{FF1DC983-36BA-49D8-8842-55367D9093E3},,,,
,,372,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202400001949,26804,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,,2024,{BAC6EA29-1CAD-43EC-B898-ED8953059272},,,,
,,373,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202200002765,26804,2022,2022/01/01,2022/12/31,2022/01/26,2022/01/20,2022/01/24,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,594,445320,TABLE WINEON-PREMISE,WINE RETAIL,,,Renew,YES,MONTGOMERY,AL,,2022,{F54F0E7B-28AA-4E88-9DD0-DDB6CE4587EA},,,,
,,374,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202400001949,26804,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,594,445320,TABLE WINEON-PREMISE,WINE RETAIL,,,Renew,YES,MONTGOMERY,AL,,2024,{1EC28024-6063-423F-B05A-35136AB2CEF5},,,,
,,375,5910061-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4856,202400001949,26804,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3190 ZELDA RD,3190,ZELDA RD,,36106,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,,2024,{2E8EE8D3-7DE4-4C65-9510-A8373A515D84},,,,
,,376,5910105-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY 4970,202200002834,26813,2022,2022/01/01,2022/12/31,2022/01/26,2022/01/20,2022/01/24,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,1525 FOREST AVE,1525,FOREST AVE,,36106,595,445325,TABLE WINE--OFF-PREMISE,TABLE WINE OFF PREMISE ONLY,,,Renew,YES,MONTGOMERY,AL,,2022,{287C158B-8D41-4B41-8808-7010747D8DB5},,,,
,,377,5910105-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY 4970,202300004241,26813,2023,2023/01/01,2023/12/31,2023/02/01,2023/02/01,2023/02/03,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,1525 FOREST AVE,1525,FOREST AVE,,36106,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,,2023,{11492AC8-4BE7-44DB-AE53-053E1BD821C6},,,,
550959.31612033,684755.269009322,378,5910067-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY #4869,202100002007,26807,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,6990 ATLANTA HWY,6990,ATLANTA HWY,,36117,592,445310,"BEER, OFF-PREMISE",BEER OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,1,2021,{F9BEF0E7-DB18-4D22-8396-D3462D811D01},,,,
506765.506542247,673743.894050486,379,5910046-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4895,202100002010,26800,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3000 ROSA L PARKS AVE,3000,ROSA L PARKS AVE,,36105,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,4,2021,{952BAD51-5400-450F-9179-6E0DEE32BE9B},,,,
506765.506542247,673743.894050486,380,5910046-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4895,202300004092,26800,2023,2023/01/01,2023/12/31,2023/02/01,2023/02/01,2023/02/03,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3000 ROSA L PARKS AVE,3000,ROSA L PARKS AVE,,36105,592,445310,"BEER, OFF-PREMISE",BEER RETAIL OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,4,2023,{8E26350F-FC47-4C8C-890A-FC0E7EEF5790},,,,
506765.506542247,673743.894050486,381,5910046-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4895,202300004092,26800,2023,2023/01/01,2023/12/31,2023/02/01,2023/02/01,2023/02/03,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3000 ROSA L PARKS AVE,3000,ROSA L PARKS AVE,,36105,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,4,2023,{88FC3078-375F-4DE6-B169-26FBA8A8F79E},,,,
506765.506542247,673743.894050486,382,5910046-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4895,202400001948,26800,2024,2024/01/01,2024/12/31,2024/01/26,2024/01/25,2024/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,3000 ROSA L PARKS AVE,3000,ROSA L PARKS AVE,,36105,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",DRUG STORE RETAIL,,,Renew,YES,MONTGOMERY,AL,4,2024,{4AC21873-A6BB-456B-B6AE-B2C2BD30C539},,,,
517409.898639247,665063.012462154,383,5910049-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4906,202100002011,26802,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4240 NARROW LANE RD,4240,NARROW LANE RD,,36111,592,445310,"BEER, OFF-PREMISE",BEER RETAIL OFF PREMISE,,,Renew,YES,MONTGOMERY,AL,7,2021,{4EB99392-6ADE-458F-AD6E-74EDE1E20401},,,,
517409.898639247,665063.012462154,384,5910049-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4906,202100002011,26802,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4240 NARROW LANE RD,4240,NARROW LANE RD,,36111,595,445325,TABLE WINE--OFF-PREMISE,TABLE WINE OFF PREMISE ONLY,,,Renew,YES,MONTGOMERY,AL,7,2021,{346AC4E1-DF42-459A-8DC5-5E330542E8AB},,,,
517409.898639247,665063.012462154,385,5910049-BUS,ALABAMA CVS PHARMACY LLC,C V S PHARMACY INC #4906,202100002011,26802,2021,2021/01/01,2021/12/31,2021/01/27,2021/01/25,2021/01/25,ALABAMA CVS PHARMACY LLC,,ONE CVS DR,MC1160,WOONSOCKET,RI,2895,4240 NARROW LANE RD,4240,NARROW LANE RD,,36111,596,446199,"HEALTH CARE STORESDRUG, PHARMACY, COSMETIC, OPTICAL, HEALTH FOOD",RETAIL DRUG STORE,,,Renew,YES,MONTGOMERY,AL,7,2021,{34E09EB4-2D23-403F-AAC8-7B972716C570},,,,
